soil_moisture,temperature,humidity,light_intensity,door_state,fan_status,light_status,pump_status,buzzer_status
59,21.095086552469645,30.74948420173553,948,0,1,0,1,1
1,20.703204397444082,64.51920433213522,918,1,1,1,0,1
131,29.15829819555273,88.47022842080217,887,1,1,0,0,1
260,24.243335926562654,69.52556003775727,12,0,0,1,1,1
496,27.907417253774007,56.044028389704785,57,0,0,1,1,0
420,17.6552573902947,68.37987013681823,598,1,1,0,1,1
872,33.58682359070115,42.670217072539074,377,1,1,0,0,1
941,31.92444410279841,46.94060532402996,968,1,1,1,1,1
370,24.13465866142076,33.749091589632116,966,1,1,1,0,1
212,21.952507004739697,20.975854226831718,29,0,0,1,1,0
34,29.56745635510146,27.679436140231083,643,1,0,0,0,0
885,27.107105955317827,82.13234054993727,219,0,0,1,0,0
337,18.38197986691981,82.70556817682062,455,1,0,0,0,0
944,22.534352013315562,60.71514095008843,108,0,0,0,1,0
299,30.81468317533734,71.59095047140609,222,0,0,0,0,0
992,15.59030809196994,47.33927778803284,529,0,0,1,0,0
998,20.9802908682874,75.59421659623197,94,0,0,1,1,0
73,30.387899083034128,59.541002069228696,106,0,1,0,1,1
186,34.39135748766648,86.24187278537678,704,0,0,1,0,0
230,15.02145035781162,28.08675969182493,143,0,1,0,0,0
511,33.64209853334046,53.94966399991546,407,0,1,1,1,0
297,20.415302696761522,55.943897310256915,315,1,1,0,0,1
906,18.43982243906211,25.377304866407883,437,0,0,0,0,1
840,22.978726500784227,30.74923631314501,488,0,0,0,1,1
74,22.474936190147673,87.13564051685258,716,1,0,1,0,0
104,22.391642585930818,88.05642804957562,333,0,0,0,1,0
57,18.47474626165833,44.94574684855222,532,0,1,0,1,0
168,29.834254102121,87.12548212483651,192,1,1,1,1,1
929,23.180445447851074,77.04294438661265,1004,1,0,1,1,0
998,30.393638264222705,20.40741355441631,635,1,0,0,0,1
447,32.98460855561407,82.1076498730687,259,1,0,1,0,0
27,24.601619359013192,26.033391599555348,407,1,1,1,0,1
373,16.28415078684793,65.0415356197707,529,1,1,1,0,1
655,26.292949437998733,76.08653723279075,243,1,1,0,1,0
517,30.941062190662535,77.97507260824429,8,1,1,1,0,1
396,25.965378827631483,30.38718721928121,825,1,0,1,0,1
824,30.293879205492328,37.28809583050223,147,0,1,1,0,0
948,27.064325693474505,83.71406317552837,261,0,1,1,0,0
817,18.136083006087432,82.8038401602254,198,0,0,1,1,1
538,25.075430399052408,79.30893146886413,551,0,0,1,1,0
979,31.66553725336466,44.55302505343954,435,1,0,0,0,0
181,33.3322705191974,22.657662680464767,590,1,0,1,1,1
608,17.580127906874885,58.95808427322681,620,0,0,0,1,1
643,19.006722249651062,65.1905289961604,284,1,0,1,1,1
566,17.5129302325637,67.86529637488869,882,0,0,1,1,0
106,16.58701003601793,48.51978894782354,580,0,1,0,1,0
661,17.802953480006224,72.21232052685252,643,0,1,1,0,0
667,21.875900047493854,25.379487337209497,831,1,0,0,0,1
192,32.816526295794475,59.74594327212854,305,0,0,0,0,0
767,19.568067738977625,86.46094458288711,250,1,1,1,1,0
210,34.95685891690518,25.708712093380242,329,0,1,0,0,0
427,21.507883729895283,26.09834410755468,557,1,1,1,1,0
738,16.48005629814756,44.66888232824909,901,1,0,1,0,0
908,21.547131768239936,73.28037862322566,637,0,1,1,1,1
790,17.894949192841246,63.74309559362322,722,1,0,0,0,1
569,20.610478229347912,42.126149862857176,536,0,1,0,1,1
409,22.412293537884167,56.31168536139692,953,0,0,0,0,0
101,26.398524107847646,32.60706908585942,149,1,0,0,1,1
725,32.41684631227018,35.07738533101691,515,1,1,1,1,1
556,27.351276934910842,30.996214505722556,636,1,0,1,0,0
240,34.80141964393657,52.10139198778654,868,1,1,0,0,1
777,23.975056940507255,88.28530889798174,866,1,1,0,1,0
610,32.98902433214368,69.0634098744523,653,0,1,0,1,0
770,21.73606796279836,72.33847890095868,230,1,1,1,1,1
54,21.824136125941227,87.37325462074006,362,1,1,0,1,1
6,19.785457561188718,29.859588965576407,133,1,0,0,1,1
990,18.26939795852745,73.30069168670374,952,1,1,1,0,0
860,33.397385917749375,86.5703614297061,887,1,0,0,1,0
29,30.54184822585537,73.8970449896791,454,1,0,1,1,1
780,26.892501325012397,89.06391302216255,622,1,1,1,0,0
136,29.5658281210011,48.147891608235625,245,0,0,1,1,0
637,27.448797441399616,47.05713349137311,377,1,0,1,1,0
788,26.86436146863275,79.68069393532681,379,1,0,0,0,1
567,29.664968858906228,65.16582100826285,335,0,0,0,0,0
117,32.970381036827064,77.40214738810992,69,0,0,1,0,0
679,20.470604221933726,79.96070106408825,492,1,0,1,0,0
942,29.347999180535734,78.6629667124309,293,0,1,0,1,0
276,33.81371908615968,80.91284290630028,734,1,0,0,0,0
323,23.722531202159374,38.054892545253416,150,1,1,1,1,0
731,26.734553789319556,27.077115281315685,24,1,1,1,0,0
60,17.692766569847016,76.35864935068312,807,0,0,0,0,1
904,18.376053091567325,69.67252052766717,549,0,0,1,1,1
581,26.954589520719196,41.23493503675757,711,1,1,1,1,0
936,19.560453720763817,36.001141840166426,617,0,0,0,0,1
320,30.52695131164414,49.18640070046406,783,1,0,1,1,1
880,17.893376946395605,38.19056233534767,885,0,0,0,0,1
458,17.417849689892797,35.59881792635412,673,1,1,1,1,0
277,28.95811004273284,52.115689528791385,678,0,1,1,0,1
1022,18.54521814557205,71.12966407960819,304,1,0,0,0,1
506,31.08385302342863,76.55062788991204,874,0,0,1,0,1
925,21.373192717437043,25.406630069512506,542,1,0,0,1,0
758,31.735266274205944,34.6705914876386,667,0,0,0,1,0
939,19.79847665883878,51.14431755980408,120,0,1,0,1,1
934,31.262801058220095,26.340106617462002,898,1,0,0,1,1
417,15.56999193204067,48.67814309657992,626,1,1,1,1,1
43,29.230623723714015,79.48557604882475,384,0,1,0,1,1
905,25.376647660226173,77.55692587080539,584,1,0,0,1,1
286,21.508660471086607,47.3480237132157,375,1,0,1,0,1
71,30.149929624613122,62.91852624053662,128,1,1,0,0,1
372,20.102253913714797,21.546712369476715,654,1,0,1,0,1
695,17.213228127080075,36.44217214910236,376,1,0,0,1,0
825,16.54166858188129,83.08087864958244,141,1,0,1,0,1
836,28.515032802356604,26.65826590203352,74,1,0,0,0,0
654,20.453259265109008,72.441449736244,836,0,1,0,0,1
350,20.551267750930887,53.99159233249442,328,0,0,1,1,1
99,34.80513181782756,62.777721287822,426,0,0,1,0,1
699,19.452340821013074,50.96228523555344,42,0,0,1,0,0
322,21.691310010181823,79.11391882228867,717,1,1,0,1,1
906,17.504134422931866,67.3573114177627,929,0,0,1,1,0
208,20.314534409297913,61.458876733091095,407,0,1,1,1,1
232,19.241757683778786,87.10971924933794,666,0,1,0,1,0
668,27.542688776900803,71.63913168398649,995,0,0,0,1,0
762,25.650178894593168,47.54142013336946,990,1,1,1,1,0
805,33.40996413858633,34.074055806479535,576,0,1,1,1,0
617,25.194581039668567,48.09107429432959,800,0,0,1,0,0
456,30.335616172019076,53.5788244095178,172,1,0,1,1,1
30,19.44828070751501,21.641152989306317,403,0,0,0,1,0
15,24.041418424108016,23.843132516096738,304,0,1,1,1,1
470,31.766580375580805,83.5254076418033,562,0,1,1,0,0
876,20.620649935318376,72.08414993922256,736,1,0,1,1,0
380,23.594925712794172,67.323751137464,489,0,0,0,0,1
886,19.853532287822908,84.46296056277468,481,0,0,0,1,1
739,27.849797973889494,89.91993879954259,868,1,1,1,0,1
828,24.699848607110077,62.620047388286515,823,0,0,1,0,1
648,33.07536760754947,40.003760712572614,171,0,1,1,0,0
112,22.894648220106184,38.32398722802276,1009,0,1,1,1,0
984,31.46680353136364,69.56257019816415,748,0,0,1,1,0
890,31.341300072119505,76.92384741842989,930,1,0,1,0,0
957,25.078539906266734,75.76529014810582,183,0,1,1,0,0
875,25.448500876264035,80.85349541567066,712,0,0,1,0,1
536,31.356279129938468,32.12931688423881,677,0,0,0,0,1
200,32.13640682502836,89.09315430292968,216,1,0,1,1,0
33,20.87518740954158,39.282226707385476,709,1,0,1,1,1
759,30.557663537251482,20.854697766011952,300,1,0,1,0,0
524,18.813567190974872,82.26761200631479,834,0,1,1,0,1
709,18.619559506923537,53.488555267581354,191,1,1,0,1,0
995,15.255838733737017,33.19363414992461,498,0,0,0,0,1
983,15.518331349465992,39.6250834100532,12,1,1,1,1,0
167,31.950506563714505,80.12612893096559,116,0,0,0,0,0
279,34.33762774420747,38.833583994806425,763,0,1,1,0,1
226,18.753793714781818,82.89894048427564,81,1,0,0,0,0
258,20.998259969713494,38.69978097901679,296,0,0,1,1,0
191,34.297159226796495,84.0083215754268,299,0,1,0,0,1
523,30.005324873667632,48.33383112373443,797,0,1,1,0,1
62,27.12916987548525,51.616171131077536,760,1,0,1,1,1
613,27.188194527027097,24.006487076926383,451,0,0,0,0,1
53,20.559775441065064,41.27670455753897,877,0,0,1,1,1
859,15.72267824506392,65.78536687075066,556,0,1,0,0,1
758,32.302653967867556,25.891735586904943,487,1,1,0,0,0
885,18.34634024159541,36.520746413681266,974,1,1,0,1,1
910,33.26953500813935,77.48420826249344,114,0,0,1,0,1
902,19.264980840063245,62.27410666361987,320,0,0,0,1,0
828,20.703665359863272,67.0644019735232,15,1,0,1,1,0
910,34.80489465791186,23.052775482450638,170,1,1,0,0,1
676,26.09911299753412,27.03835445581558,892,0,0,0,1,0
1012,26.580455566003202,34.764101064672246,87,0,0,1,1,1
339,19.823286680448213,80.67573280890325,662,0,1,1,1,0
196,31.14586880934161,58.27150364460569,49,0,1,1,0,0
936,19.491091600296436,23.302679557890997,207,1,1,0,1,1
283,30.780043437897206,88.73968768671845,283,0,0,0,1,0
1002,30.003523529660036,88.46867267479578,913,0,0,1,0,1
11,25.411819600839014,23.027188494313997,426,1,0,0,1,1
990,32.7692102600453,29.572184374984484,697,1,1,1,0,0
777,22.81285336378218,76.48940875239015,333,0,1,1,1,0
444,32.93907190627007,33.444074567004236,370,0,0,0,1,1
636,25.402722074358806,30.6754506641401,309,0,0,1,0,1
399,24.742365158160307,83.81583142576885,479,0,1,0,1,0
452,30.404591921837586,34.05430371147931,319,0,1,1,1,1
158,31.02073799834917,21.75239758712831,893,1,1,0,1,0
406,25.440097778784477,80.49891308491972,801,1,1,1,1,0
668,29.777964977814246,82.57303430009763,748,1,0,1,0,0
709,25.867417889920084,44.073009886556335,440,0,1,1,1,1
874,22.571810485024137,78.63327465669246,678,0,0,1,1,0
10,19.939209598454454,38.23214826708217,40,0,0,0,1,0
154,18.018022550344256,70.75647866179239,322,1,0,1,1,0
881,20.528364411920276,27.71075662958191,331,1,0,0,0,1
1002,30.603773189878392,88.39333321592348,875,1,1,1,1,1
821,24.440973811873725,74.34056877846383,898,0,0,0,0,0
440,22.466851103417362,71.1422501195874,538,0,1,1,1,1
682,33.29235856850909,68.98488538414423,342,1,0,0,1,0
202,29.81974348172269,68.56621969495095,144,1,0,0,0,0
205,23.371393906715763,71.77388383265168,104,0,0,1,0,0
665,20.429958195362055,36.71639792857451,620,0,1,0,0,0
912,28.833921203931613,25.0958392484115,318,0,0,0,0,1
307,28.274543054160684,33.70987931739883,710,1,1,1,1,1
80,31.74086719407739,77.06136517536927,753,0,0,0,1,0
892,18.694891584803255,53.06382704660521,536,1,1,0,0,1
346,19.28924025041393,78.2924898183791,790,1,0,1,1,1
966,17.899338884745276,20.66391724101529,297,0,1,1,0,1
953,17.440821296245133,66.7437710844188,913,1,0,1,1,1
486,31.714280207722464,36.02184198592973,476,0,0,0,1,1
958,15.142015462105842,61.23762740041265,689,1,1,0,1,0
1008,19.071253460292596,57.14722533731493,702,0,1,0,1,1
316,16.12025734617792,66.30102975303348,297,0,0,0,0,0
229,30.24141115933947,68.95328322382223,601,1,0,1,0,0
55,23.905201473357046,44.155421998565984,836,1,1,0,0,1
760,20.427220653312855,32.30011208666394,464,0,0,1,1,1
94,22.4070761968466,60.22991449585422,542,1,1,0,0,0
190,26.588040252666474,73.90007914572334,420,0,1,1,0,0
44,20.16465471561562,63.55157891045085,916,1,1,1,1,1
382,30.268045327175734,27.13797186093627,4,0,1,1,1,0
3,31.989196948843812,45.77659146080255,873,0,0,1,1,1
819,15.598854087048384,84.07065121960287,69,0,1,1,1,0
493,18.34655209652,70.53410108527173,489,0,1,1,0,1
709,15.732452710738764,56.2189247191088,857,1,1,1,0,0
867,21.941269361101757,23.926131840362242,258,1,1,1,1,0
306,33.745904369089494,87.62097314078892,726,1,0,0,0,1
878,24.939321178318682,45.0530598585835,419,1,0,1,1,0
738,19.503981423941077,54.65419377232533,408,1,0,0,0,1
33,25.720935557446502,30.798152257216074,466,0,1,1,1,1
836,32.57765956559997,31.937230723142186,481,1,0,1,1,1
226,18.005651349320054,29.99915297172263,832,1,1,0,0,0
975,23.948900507068643,69.32495134034959,412,0,1,0,0,1
824,23.77645137411488,36.26692529332085,767,0,1,1,1,0
833,32.35025759620399,41.860579202879386,114,0,0,1,0,0
780,34.7168344249245,73.81369576543831,755,1,0,0,0,0
188,30.967071179929533,43.45877895311603,374,0,1,0,0,1
739,29.839477099344464,25.304404426274537,45,1,0,0,0,0
581,22.133211680184054,35.50622954837382,214,1,0,1,1,0
678,27.49370097880316,86.94566218295655,521,0,0,0,0,0
661,30.339002906234104,30.54039238868039,368,1,0,1,1,1
338,19.029317296025887,47.6611146111762,209,0,0,0,0,0
69,23.944318408238846,26.1780943542077,120,0,1,1,0,0
693,16.269005116373158,57.6389627842517,382,1,1,0,0,1
473,22.115906101728612,20.598877384577772,310,0,0,0,0,0
904,25.622101750454064,62.30481069667921,538,0,0,0,1,1
942,24.170362502858637,36.19682734830327,800,0,1,0,1,1
946,20.67942008700416,77.67322067397278,49,1,1,0,1,1
869,23.547193491108985,40.39970781797429,970,0,1,0,0,1
278,33.6639415500874,78.95827568071832,409,1,1,1,0,1
297,23.57195381463225,66.66645539477534,623,0,0,0,1,1
74,26.762660199670048,64.34213425726509,312,0,0,0,1,1
244,24.401832057060442,28.529058287562716,23,1,0,0,1,1
544,18.368012414121843,39.66163613408944,792,1,1,1,0,0
785,20.88312918210967,30.563439269191335,178,1,1,0,0,0
974,33.90249103460749,89.48042202343883,915,1,1,0,1,0
734,27.69138194860578,54.032002236313254,733,0,0,1,1,1
341,32.627915251645625,42.558171346109546,370,1,0,1,1,0
935,27.553682838089728,30.64043838728948,252,0,0,0,0,1
763,27.164103214467943,49.67546130609914,260,0,1,0,1,1
673,25.080469838274993,58.29674568738021,935,0,1,0,1,1
621,28.49796037984337,79.48135004609452,611,1,0,0,1,0
176,23.711739008449946,54.70721494194364,3,1,1,0,0,0
169,30.746068207756835,73.06434397578778,336,1,0,0,0,0
668,20.191609687449926,31.751341402339968,716,1,1,1,1,0
359,19.54804481224532,23.38762750720425,686,0,0,1,1,0
779,18.960657114387505,87.32301855890725,944,1,0,0,1,0
997,26.564308849700918,29.093900871804742,442,0,1,1,0,1
715,31.47768372634282,79.59517655745955,984,1,1,1,0,1
301,18.387319286106642,74.86340483481591,897,0,0,1,0,0
429,20.63315090421562,29.074283719578027,677,1,0,1,0,0
649,20.212565090568297,79.9923161821853,160,1,1,0,0,0
962,29.74372343666045,50.58369818501485,97,1,1,1,0,0
420,15.00219846023009,56.54690633663315,100,1,1,1,1,0
829,18.194588529185538,46.522741439764445,449,0,1,0,0,0
686,21.944788098211156,81.78286699011628,866,1,1,0,1,0
934,21.53477992128753,54.5851005677179,833,0,1,0,1,0
169,33.78632208002546,62.229466103151374,347,1,0,1,0,1
942,30.47947729369085,68.60714438219364,386,0,1,0,1,1
364,22.960655195767202,55.011547785099616,46,1,1,1,1,1
946,21.017515970861496,30.264832043318176,710,0,0,0,0,0
177,29.640236841202558,72.05916181853819,618,0,0,0,0,0
573,34.164491349080734,72.31623432422447,392,1,0,0,0,0
799,32.426843160745236,36.446245067563325,52,1,1,1,0,0
232,15.652754462270536,37.828073952795336,937,0,0,0,1,1
56,17.995115371514466,26.804151315186175,209,0,0,0,1,0
798,17.714896457544523,68.38854690249619,86,0,0,1,1,0
232,20.699343723075856,56.41146722600022,209,0,1,1,0,1
93,33.36339052082516,32.69311774040112,206,1,0,0,1,1
557,25.558818033351052,55.53815059650387,403,1,1,1,1,1
417,33.75952059739895,75.10186602751182,142,1,0,0,1,0
269,18.5057807934525,80.97560127909139,90,0,1,1,0,0
500,18.469864853990106,73.67564912268622,67,1,0,1,0,0
511,33.20344242438024,76.2954498447973,817,1,1,0,1,1
161,25.89212286186192,32.99865924979265,428,0,0,0,1,1
202,27.061069997288666,20.803671358640432,468,0,0,1,0,0
178,32.29146467120804,36.076101152956305,783,0,0,1,0,0
523,21.62775551657223,45.71480933142077,559,1,1,1,0,1
884,31.03230056702538,30.369761385652378,328,1,0,0,0,1
411,32.635894886595,42.36381328985445,226,0,1,1,0,1
652,25.211718503911666,42.065621984749384,466,1,1,0,1,1
1000,26.321312998414705,50.58602932616073,355,1,1,0,1,1
288,29.881012804504543,55.450234397081765,746,1,0,1,0,0
303,18.80077800279326,76.49643038851238,39,1,0,0,0,0
964,22.751388392228932,22.089299111173,138,0,0,1,0,1
816,18.890882619343316,27.94157228954181,256,0,0,0,1,0
883,23.08289545458803,71.72692165780131,345,0,1,0,0,1
664,21.204246736009605,89.19915311808151,18,1,1,0,1,0
735,22.636107015802033,57.492839238731065,969,0,1,0,0,1
620,30.43201742252655,28.97631173249804,287,1,0,1,0,1
10,16.35238163860725,36.219582831227854,654,0,0,1,1,1
89,33.1084801293324,68.326416653501,742,0,0,1,1,0
22,32.5780534350095,81.23359162529385,157,1,1,0,0,0
958,22.39311667760515,86.82712291403311,412,1,1,1,1,0
436,15.320172750827648,26.515765827245097,771,1,0,1,1,0
182,22.232472185867234,56.79696491971804,201,1,1,0,1,0
843,32.246492391869864,36.94550487759151,16,1,1,0,0,0
9,31.182817296249105,77.57372824724797,255,0,1,0,1,0
985,21.240837309558835,68.19825737988893,667,0,1,0,1,0
901,34.03294792839468,82.94028025555052,337,0,0,1,1,1
106,27.753332291130555,28.387592317042234,55,0,0,0,1,0
42,16.43749820226602,70.44570555895115,1023,1,0,1,0,1
852,20.306165069725203,36.653576980369834,818,0,1,1,0,1
1011,30.598034140859895,47.628243194746204,329,1,1,0,0,1
271,23.52938625422447,30.29264605219032,235,0,0,0,1,1
725,18.500230236268173,42.685198000012214,96,0,0,1,1,0
590,25.424024897086824,49.69732237898541,788,1,0,0,0,1
493,22.6950451880348,84.36913074896466,633,0,0,0,1,1
481,25.42059003465871,55.35835772357968,661,0,1,1,1,0
680,29.146752945615866,57.52071913676389,599,0,1,1,1,0
412,16.43982594675206,67.31660717950895,299,0,1,0,0,0
673,34.393337223817376,53.256482047717476,152,1,1,1,1,0
305,25.707130073070505,81.42541634067304,342,0,1,0,0,0
443,33.928881331090864,57.55501921820741,300,0,1,0,0,0
337,28.630846068162736,61.8166272084419,495,1,1,1,0,0
745,27.048019021989,28.821369877112005,426,1,0,1,1,0
538,32.43892882314599,37.35664933489922,743,1,1,1,1,0
173,20.09139647210635,48.00138027848314,111,0,1,1,0,0
979,16.76417087315663,55.710279605985065,526,1,1,1,1,1
152,24.431964926389874,47.27944292987991,279,1,1,1,1,0
560,27.36672644655854,58.75997414915076,938,0,1,0,0,0
965,17.578244418464124,56.52414396809839,728,0,1,0,0,0
816,25.02007105866638,65.1249260370208,17,0,1,0,1,1
62,15.619978413281837,29.294122339244385,110,1,1,0,0,1
843,31.407993946805362,76.8372707515827,921,0,0,0,1,1
720,16.686233895665385,24.24727514081576,300,0,0,1,1,0
575,23.342271733359034,44.97329136775432,479,1,0,0,0,1
387,15.519156663347989,34.97572625345293,824,0,0,0,0,0
101,17.840671582834187,77.28701863859405,422,0,0,0,0,0
310,27.82565650137138,33.65599353703805,983,0,1,0,1,0
1009,31.612176823767903,82.57443174842065,480,0,0,0,1,0
978,34.295374563555555,40.614135494426314,49,1,0,0,0,0
402,22.834201125076035,41.987187174167474,550,1,1,1,0,1
454,17.683764094075116,74.27814095606546,1009,1,1,0,0,1
500,15.887406787188475,22.84273141129946,421,0,1,1,0,1
345,28.460752492544295,74.12702966552041,578,0,1,0,0,1
569,19.709943971516054,80.34979212751553,491,1,1,1,1,1
446,33.130009518642794,43.1845446449194,466,1,0,1,0,1
464,22.681134719603897,57.47318514785018,910,1,0,0,0,1
312,30.929051140182832,39.80000039413514,557,1,0,0,1,0
605,28.05819349972243,45.26592609390321,496,0,0,0,0,1
400,19.64683143666292,20.481948579042022,654,0,0,1,1,0
351,17.375750977438965,20.779663675521043,268,1,0,1,1,1
951,26.02356119591093,60.066777700046195,350,1,1,0,1,0
651,22.482792171277556,85.4533252481682,60,1,0,1,1,0
175,29.404653939783103,40.5723119947133,800,1,0,0,1,0
374,21.92298916031991,28.090589683075276,294,0,1,1,1,0
895,18.83018039187807,41.567695077511814,232,0,0,1,0,1
1001,32.977326722498525,87.03132484672977,567,0,0,1,1,1
855,34.083758260911296,65.07126396179537,221,0,1,0,0,0
758,32.736231757417556,67.29395277553914,421,1,0,0,0,0
253,15.664379178528753,42.798684153762295,128,1,0,1,0,0
456,34.72588041959945,66.61543759702366,956,1,1,0,1,0
513,22.401468585712294,69.27467758809476,242,0,1,1,0,1
315,31.209992139957514,52.76515065872305,725,1,1,1,0,0
598,24.14209775969603,85.87690137788515,998,1,0,1,0,1
56,30.682786598495504,23.84909156385509,31,0,0,0,0,1
371,20.117085363113027,73.48076199243027,285,0,1,1,0,0
415,28.522864792344468,61.69412276430338,179,1,0,1,0,0
445,24.29089190964093,52.51004517484985,574,0,1,1,1,0
906,21.56524299052831,81.21392421221091,934,0,1,1,0,1
368,17.362874734942533,46.90871706212374,482,0,0,1,0,0
214,20.925290376758614,36.07614804802283,917,0,0,1,0,1
900,33.81141367673081,20.863508769514386,419,0,1,1,1,1
368,33.275582369122944,25.308017869510397,524,0,1,0,1,1
154,30.19978193958697,89.4081436184094,105,1,0,0,1,0
754,27.10232401446683,51.244963988234986,139,1,1,0,0,1
372,29.35605348106246,60.62593025917555,295,1,0,0,1,0
550,16.735565242089862,34.30801434734434,539,1,1,0,1,1
265,30.772979761614216,24.916780512851275,106,1,1,0,0,1
602,27.38702035679799,87.1091391341384,74,0,1,0,1,1
827,28.685303693753724,22.310090893478733,543,0,0,0,1,1
1008,20.359046656759325,48.9710201878072,710,1,0,1,1,1
864,29.421628285668255,35.5436133718552,91,0,1,0,1,0
422,19.169556459320788,28.693769632068285,232,0,1,0,0,1
756,33.47934608772484,72.88029623095268,417,1,1,1,0,0
306,30.685251618412334,43.314913551500354,419,1,0,0,0,0
790,32.754177258337094,26.635395977574273,381,1,0,1,0,1
450,16.532856312895834,81.17024418673162,524,0,0,1,0,1
43,21.05747590940389,53.64359648254688,162,1,1,1,1,0
673,26.769277678794282,40.55540521536845,173,0,1,1,1,1
877,27.206537062789657,67.26393305901082,1016,0,0,1,1,0
637,22.57085678644123,20.49407948176303,219,1,1,1,1,1
261,34.89881480978865,53.966541488944685,334,1,1,0,1,1
883,33.6116162476855,83.85690242108039,861,1,0,1,1,1
927,30.945809700265006,71.48237616981775,782,1,1,0,1,1
545,21.339632060076013,47.519247774015916,293,0,0,0,1,0
525,23.534037820439007,64.59818161621995,697,0,1,1,0,1
853,19.622528439439044,33.366826223235165,368,1,0,1,1,1
1006,19.082062054636364,30.34690568353014,982,0,0,0,0,1
328,22.383513588440174,39.32617424406643,985,1,1,1,0,0
500,34.559117200882,47.370412191083666,676,1,1,1,0,0
928,23.625784745162846,61.5097785688147,552,0,1,1,0,0
399,27.908802138825823,48.25058354027139,940,1,1,1,1,0
66,30.466360782984417,44.06233405779908,787,1,1,0,1,0
632,28.586502219277662,88.72067573340125,566,0,0,1,1,0
943,33.85971702779132,44.571905420060425,803,1,0,0,0,1
933,34.32642479038404,84.058551619323,658,0,1,1,0,0
453,29.922077803803067,24.11046798790813,89,1,1,1,0,1
533,30.780573966914936,28.113035763845172,757,0,0,0,1,1
856,28.700593098823823,72.35772497871984,11,1,1,1,1,1
515,31.35858088930426,37.0401071758113,771,0,1,0,1,0
247,27.42757051515639,55.390339816118995,670,0,1,1,0,1
602,28.2534899943598,50.27890834404322,482,0,0,1,1,0
829,17.34978916889289,25.530102302803343,567,1,0,0,1,0
979,16.751700491410837,76.87139462474116,274,1,0,0,1,0
279,28.6757295835895,55.638141384995656,482,0,1,0,0,1
307,29.22202917719306,74.46654168984347,966,0,1,0,1,1
356,20.66516593282876,29.49205982957893,817,1,0,1,0,0
655,21.940604853980332,66.5505996705692,199,0,0,0,0,0
155,24.028276031457494,23.341206982879253,544,1,0,1,1,1
816,31.660561550271815,81.10078655020936,428,1,0,0,0,0
114,18.832702001715216,81.43273117445187,264,0,1,1,0,0
628,25.762591911246055,81.83172361537362,431,1,1,1,1,0
613,28.105738061142553,59.39229190053305,92,0,0,1,1,1
606,21.77387269094053,45.10149677579503,530,1,0,0,1,0
912,25.467280398896975,22.374410558246176,695,0,1,0,0,1
704,15.259529167416,27.915576914769126,972,1,0,1,0,0
19,28.979474995136776,30.160729355952963,498,1,1,0,0,1
968,18.248424928033888,38.70413754562883,938,0,1,1,1,0
659,26.521044488847526,26.22546598770015,264,0,1,1,0,0
466,27.19543146084306,23.934382466792258,1010,0,0,1,1,1
725,15.369784824616488,41.658564594060444,803,1,0,0,0,1
886,22.62575294842908,63.73906652442994,853,1,0,0,0,0
341,31.44920299740204,67.02761519430241,854,1,0,1,1,1
529,34.27176586641296,44.56404867157724,544,0,1,1,0,1
448,20.468648331186884,74.94151655400537,212,1,1,0,1,1
182,17.46914493052748,70.17817687188096,305,1,0,1,1,0
61,17.833713212578512,49.171048625142774,770,1,0,0,0,1
1021,26.0709668509241,53.457883014920974,146,0,1,1,1,1
461,24.249960948634516,37.840524462559046,332,1,0,1,1,0
264,26.564585945453196,31.226711751177078,975,0,1,0,1,1
630,27.290038924632817,27.91968524061022,601,1,1,1,1,0
533,23.085633817002975,84.70359106116811,316,1,1,0,0,1
864,26.878612933503714,61.9344805570131,736,1,0,1,1,0
537,28.38094444016977,28.500860289467767,864,0,0,1,0,1
219,21.280951270324955,34.65979510395696,845,1,0,1,1,1
30,31.258010873982524,72.25990492761282,49,1,0,0,1,1
1005,23.64650503446055,22.953602105792662,431,0,0,1,1,1
465,16.078660752135946,49.2088576428518,474,1,0,1,0,0
143,26.176079111889855,85.6482815920422,795,1,1,1,1,0
413,27.89053736543386,61.629807351270586,596,0,0,1,1,0
499,23.909816188090467,60.56914932762691,39,1,0,0,0,0
662,28.859733273524856,59.673078463547945,388,1,1,1,1,0
658,30.151580057595865,51.13297808860748,771,0,1,1,0,1
74,26.46822310718352,37.883985703332115,319,1,1,1,1,0
297,32.799614107275005,51.901072271736915,914,0,0,0,0,0
430,20.410301678531937,70.42444682690837,724,1,0,1,0,1
992,20.28682582155607,29.697608192296464,409,0,0,1,0,1
427,19.022054191099738,48.040557266264884,42,0,1,0,0,0
870,27.524844461994718,35.07281621582972,781,1,1,0,0,1
25,16.32969452886415,71.44808744601954,568,1,1,0,1,1
577,18.786062637088918,28.833186857433454,909,1,0,1,1,0
255,30.211019368862058,39.59175621497991,353,0,0,1,1,1
857,33.43824473326825,43.25987617785512,371,0,0,1,0,1
43,29.900729114517866,73.24574207627353,74,0,0,0,1,0
692,31.903445409640035,61.122764638700524,653,0,1,0,0,0
580,18.729194120981653,24.75541743144912,632,0,0,0,1,1
772,16.781080650883055,30.14623806372734,319,0,0,0,0,0
353,15.523260172578222,57.37317180031549,262,0,1,0,0,1
265,29.971380903097327,44.29291734260723,582,1,1,1,0,0
545,28.1240474656147,88.67999999673484,612,1,0,1,0,1
163,19.15398424226125,52.804298373121966,941,1,1,1,1,1
454,25.684752195226203,33.35307303894818,420,1,0,1,0,0
